ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
40;6;16225;343595256;499308;4325652;0.11542953524694081
40;7;16205;334318088;509794;4393798;0.1160258163893743
40;8;16188;325469672;493336;4150054;0.11887459777631809
40;9;16213;316557016;632665;4595012;0.13768516817801563
40;10;16187;307269464;502574;4395535;0.11433739010154623
41;0;0;307269464;0;0;0.0
41;1;16217;297981960;507633;4346324;0.11679594066157976
41;2;16181;288619832;499336;4471178;0.11167884615642679
41;3;16200;279107568;745912;4642363;0.16067507000206577
41;4;16232;270194936;492294;4413472;0.11154347416274533
41;5;16196;260907384;500387;4354267;0.11491876818761917
41;6;16232;251547528;658329;4633864;0.1420691241693757
41;7;16185;242492872;771027;5007357;0.15397883554138442
41;8;16218;232980600;529370;4563062;0.11601201123280815
41;9;16206;223832856;488426;4230654;0.11544928987338601
41;10;16203;214320568;656051;5033562;0.13033533708336165
42;0;0;214320568;0;0;0.0
42;1;16219;204733752;484506;4445978;0.10897624774571534
42;2;16208;195446224;536507;4797273;0.11183582839667452
42;3;16227;497419304;511866;4248729;0.12047508796159981
42;4;16195;484670128;653874;4588160;0.14251333868042962
42;5;16237;472062640;500897;4433912;0.11296954021640483
42;6;16236;459504304;539486;4523636;0.11925937453853493
42;7;16196;446803048;620258;4461927;0.13901123886607736
42;8;16198;434210480;509975;4475071;0.11395908578880648
42;9;16218;421440952;511630;4318050;0.11848635379395792
42;10;16191;408858056;500404;4161444;0.12024768325610052
43;0;0;408858056;0;0;0.0
43;1;16195;395954072;642523;4654764;0.13803556957989707
43;2;16231;383056544;513632;4314934;0.11903588791856376
43;3;16245;370126200;528912;4623452;0.11439764055082653
43;4;16193;357050312;510089;4252065;0.11996265344015201
43;5;16216;344160944;610022;4471289;0.13643090392949325
43;6;16226;331259024;494809;4428370;0.11173614670860836
43;7;16231;318343048;474117;4226860;0.1121676611006752
43;8;16224;305258928;450931;4211922;0.10706062457946752
43;9;16211;292361376;591917;4568368;0.12956858992095208
43;10;16203;279352248;626972;4446703;0.1409970488247135
44;0;0;279352248;0;0;0.0
44;1;16221;266247312;591891;4493742;0.1317145043039854
44;2;16215;253033120;592543;4719786;0.12554446324473187
44;3;16197;239601592;597214;4546022;0.1313706796843482
44;4;16198;226403768;495651;4528791;0.1094444411323022
44;5;16187;213180488;509071;4281791;0.11889207109828574
44;6;16265;199958688;690188;4912928;0.14048404535950862
44;7;16223;498658976;518750;4110560;0.12619934996691448
44;8;16253;485438336;518096;4323070;0.11984446238437037
44;9;16234;472087096;487002;4292140;0.11346368012227001
44;10;16220;458941136;655809;4651785;0.14098007539041466
45;0;0;458941136;0;0;0.0
45;1;16208;445272864;524457;4351244;0.12053035867443886
45;2;16232;431926592;515203;4343506;0.11861454778697209
45;3;16206;418329472;664039;4707186;0.14106920780270846
45;4;16199;404663616;502031;4344795;0.11554768406794796
45;5;16235;391066496;514319;4525081;0.11365962288851846
