ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
24;4;13267;2163404520;210219381;806882563;0.2605328094071107
24;5;13168;1829857520;207591763;798272686;0.2600511913293749
24;6;13218;1599249456;209539776;804086319;0.2605936341021119
24;7;13250;1290037584;210183273;804636261;0.26121526357609676
24;8;13186;2210894064;205746124;798578649;0.2576404018034296
24;9;13312;1837954064;210409399;808190563;0.260346270586186
24;10;13227;1611126528;201681327;789881584;0.25533109150193833
25;0;0;1611126528;0;0;0.0
25;1;13285;1784007888;206644058;801886508;0.25769738727166613
25;2;13288;2166372656;209522657;808656585;0.25909967331806244
25;3;13314;1400242832;209448516;806296640;0.2597660781520806
25;4;13287;1809623904;209493410;809628749;0.2587524346915206
25;5;13235;2175460624;208531467;802361213;0.2598972428145028
25;6;13262;1512873088;212814230;811260313;0.2623254540987265
25;7;13257;1769900560;208185477;800051018;0.2602152516728627
25;8;13175;1933160656;211604366;808409782;0.2617538415684337
25;9;13213;2224282464;208707592;800113263;0.2608475595285814
25;10;13329;1461154816;215917197;816848622;0.2643295112273569
26;0;0;1461154816;0;0;0.0
26;1;13272;1452297056;211660737;811876407;0.2607056137794629
26;2;13427;1550987488;216683220;819068148;0.26454846343261784
26;3;13376;1530810480;217058709;819102962;0.264995634333941
26;4;13248;1399501568;205899888;793760880;0.2593978781116046
26;5;13297;1299084736;210602756;805017015;0.2616128008176324
26;6;13308;1485251824;212971531;806332898;0.26412357914237056
26;7;13318;1432714064;214826429;814269285;0.2638272534128559
26;8;13372;1502277600;214015175;813124166;0.2632011000888147
26;9;13167;1598391952;208277463;799649731;0.2604608679596992
26;10;13308;1618202352;213884860;810993717;0.2637318335722692
27;0;0;1618202352;0;0;0.0
27;1;13221;1375030240;207508564;795506940;0.2608507274619125
27;2;13374;1349514864;217928624;824482346;0.2643217590495261
27;3;13233;1977521864;210598542;800887703;0.2629563935257475
27;4;13308;1733838640;210372671;804673250;0.26143862866076384
27;5;13380;1552322832;218209633;824838755;0.2645482303992857
27;6;13442;1323852480;222275704;828659827;0.2682351632813014
27;7;13456;1885235648;216265614;818732343;0.2641469044786472
27;8;13410;1652852336;218157730;822983923;0.26508139940906233
27;9;13300;1394661968;212678991;815036165;0.26094423797746447
27;10;13381;1974567176;217648771;821284034;0.26501035207023155
28;0;0;1974567176;0;0;0.0
28;1;13465;1549723776;224944281;839698386;0.2678869993683661
28;2;13328;1732877104;211841569;804238685;0.2634063406188923
28;3;13292;2051794152;211380660;805232115;0.2625089785446523
28;4;13198;1526300304;211434425;805648342;0.2624400920072892
28;5;13325;1818740848;217617863;820099553;0.26535542203862167
28;6;13177;1438467920;212795005;811216564;0.2623159023661159
28;7;13389;1765072576;217481781;820630871;0.26501779141574605
28;8;13390;2110702880;220178942;827099237;0.26620619648812466
28;9;13325;1553815296;218404398;826258252;0.2643294605183562
28;10;13437;1920701448;222557926;832374297;0.2673772205630708
29;0;0;1920701448;0;0;0.0
29;1;13226;1304461792;208967660;802642152;0.2603497205813332
29;2;13336;1585922816;212883956;811259325;0.26241172143075214
29;3;13436;1573456992;219134495;826075581;0.26527172578413255
29;4;13443;1639244392;216958709;823121053;0.2635805610964005
29;5;13293;1715594992;210932650;806902544;0.2614103172290903
29;6;13246;1651573336;208466822;801217732;0.2601874792256844
29;7;13383;1700666576;215665261;815469281;0.26446767036464247
29;8;13291;1646265536;212295194;809646993;0.26220710486847937
29;9;13391;1612818864;217899351;819815991;0.265790559579363
29;10;13400;1604080288;213861986;810627066;0.26382290324364766
30;0;0;1604080288;0;0;0.0
30;1;13323;1546585944;214000524;813087937;0.26319480865696326
30;2;13610;1592160456;225996042;837762713;0.2697613996100588
30;3;13508;1545915456;226616855;843111907;0.2687862110812296
30;4;13204;1359025376;206806630;797040489;0.25946816109614224
30;5;13440;1309050944;220102054;828729001;0.2655899018067548
30;6;13280;1379750128;215095410;815004493;0.26391929350995613
30;7;13253;1292021696;213244928;809877605;0.263305129915279
30;8;13355;1536093616;213273195;810502733;0.2631369226980756
30;9;13343;1318789168;213215684;808041953;0.2638670965144801
30;10;13323;1291166480;213725126;812017515;0.2632026059191593
31;0;0;1291166480;0;0;0.0
31;1;13460;1868032216;221937633;829235402;0.2676412903558114
31;2;13349;1425609152;220161764;824788657;0.2669311248784548
31;3;13401;1800531336;215245964;817732304;0.2632230168077107
31;4;13284;1426986304;213700852;813981506;0.26253772404504727
31;5;13396;1868295424;219168472;823349354;0.26619134506541436
31;6;13271;1327110400;213683878;809885450;0.26384456962401287
31;7;13409;1774038032;215044652;813912046;0.26421116760323754
31;8;13383;2120621792;220491896;825419033;0.2671272253059374
31;9;13460;1807322576;222088563;830868890;0.26729676086440063
31;10;13440;2014456544;216110318;816326686;0.2647350891576758
32;0;0;2014456544;0;0;0.0
32;1;13489;1328684144;223417060;831090614;0.26882394799852716
32;2;13267;1600025344;208230381;799442506;0.26046948897160593
32;3;13391;1705227232;217418497;818052615;0.2657756885234087
32;4;13622;1826252544;224316032;838236078;0.2676048405542382
32;5;13395;2074650896;219011106;825820999;0.26520408934285283
32;6;13458;1356953312;221163182;832517792;0.2656558023447023
32;7;13380;1682457696;212026466;804204790;0.26364735529615535
32;8;13451;1899146464;222735240;832540195;0.26753692054471917
32;9;13424;1890630368;213486426;813482084;0.2624353138181713
32;10;13278;2283715296;215040134;816412035;0.2633965752354447
33;0;0;2283715296;0;0;0.0
33;1;13307;1410589104;215749624;817093064;0.2640453499186722
33;2;13408;1470263416;218945446;827481081;0.26459269103217115
33;3;13342;1275866688;216206899;819289872;0.2638954860655229
33;4;13448;1439548448;217254344;820883271;0.2646592416670165
33;5;13446;1366832320;213823748;815136028;0.26231664489745754
33;6;13430;1291426768;213503913;812541542;0.2627606121829522
33;7;13285;1477706928;213432551;814275149;0.2621135512512123
33;8;13460;1277587800;221646000;830314405;0.26694225544599576
33;9;13479;2273253280;223564060;835503205;0.26758013453700635
33;10;13287;1332731296;210022243;802173402;0.26181651308353904
34;0;0;1332731296;0;0;0.0
34;1;13430;1856533232;222731329;832434166;0.26756629905072876
34;2;13397;1493826656;214717780;812928094;0.26412887140298535
34;3;13548;2048156480;217641250;823905063;0.2641581655142711
34;4;13351;1569298352;217699021;819001518;0.2658102777777757
34;5;13464;2037414736;222485063;833395111;0.2669622848315461
34;6;13426;1666284584;222593727;832243531;0.2674622495804056
34;7;13540;2152491328;223491200;830920477;0.2689682180019256
34;8;13462;1722444512;224645759;837890835;0.26810862419804365
34;9;13551;1841723600;217881937;823820322;0.2644774973152459
34;10;13462;1349935856;218779402;826155407;0.26481628050399
35;0;0;1349935856;0;0;0.0
35;1;13531;1573360168;217271594;824197567;0.2636159128579422
35;2;13444;1655588552;219694965;822548754;0.2670905085341604
35;3;13448;1725160560;220710928;827698191;0.2666562889709155
35;4;13518;1774079760;221442026;826481148;0.26793354759012605
35;5;13430;2212251904;217253506;818506977;0.2654265780314784
35;6;13445;1718460512;221045848;829261702;0.2665574057826199
35;7;13499;1671021632;224084693;834521649;0.26851872958420997
35;8;13564;2006538464;225413564;837884755;0.2690269307978995
35;9;13341;1287082976;218766851;821669184;0.26624687314548234
35;10;13418;1739809752;216147101;814320654;0.2654324189596203
36;0;0;1739809752;0;0;0.0
36;1;13394;1395742680;217503100;820399461;0.2651185310810437
36;2;13437;1479857168;214711726;812113956;0.26438620394795925
36;3;13423;1276870864;217047773;818218244;0.2652688015595018
36;4;13600;1343032928;228293240;842924139;0.2708348586040434
36;5;13337;1340011528;211458953;805359534;0.2625646609654465
36;6;13473;1375522824;219487531;821208954;0.26727367003355884
36;7;13577;1346015192;225644093;835963705;0.26992092078925845
36;8;13404;1343768488;216006156;819099895;0.26371161480859423
36;9;13438;1410485792;218566415;823708585;0.2653443450513509
36;10;13675;2101394616;226982977;843340808;0.26914738958060713
37;0;0;2101394616;0;0;0.0
37;1;13420;1580336616;213596920;810927283;0.2633983644129038
37;2;13601;1375385064;227304921;846080021;0.26865652817489233
37;3;13578;2081843520;225457175;842159100;0.26771328006786366
37;4;13520;1542191512;220908338;829215453;0.26640644141493103
37;5;13490;2029406992;223972233;834733193;0.26831595398171737
37;6;13600;1502607056;227140111;839245224;0.2706480829493526
37;7;13505;1976711520;219392511;826417494;0.2654741853758483
37;8;13438;1555514792;219984593;823391687;0.2671688292135988
37;9;13551;1839830224;219844885;822737565;0.2672114345477832
37;10;13415;1543219536;214341502;810974940;0.26430101773551723
38;0;0;1543219536;0;0;0.0
38;1;13523;1793700536;225301829;838995930;0.26853745166558796
38;2;13538;1963161312;219402934;827740253;0.2650625400961381
38;3;13477;1328065456;218085615;826478749;0.26387322754985926
38;4;13555;1606372592;216529212;819971147;0.2640693063313361
38;5;13489;1815945968;215759050;818069360;0.26374175656694926
38;6;13538;2231042848;220527422;831044004;0.2653619073581572
38;7;13513;1647906624;224614776;839269684;0.26763122781878057
38;8;13581;1574850592;224064395;841123018;0.26638718737334566
38;9;13509;1566886560;217145479;820935608;0.26450975799310195
38;10;13552;1574145776;220897713;829636425;0.2662584553227638
39;0;0;1574145776;0;0;0.0
39;1;13587;2146535664;221969558;834393101;0.26602515976459395
39;2;13501;1905229024;221566901;830728745;0.2667138970856245
39;3;13477;1681017584;216693940;817310036;0.26513064865876673
39;4;13539;1402565808;223942904;834648688;0.26830798061471345
39;5;13599;1980305056;221388862;828325637;0.2672727392596687
39;6;13532;1460555728;222139885;829666924;0.2677458611089575
