ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
40;7;21558;193336352;155298740;235606460;0.6591446601251935
40;8;21571;486913688;155737325;235349831;0.6617269463856127
40;9;21551;476432616;155359467;236098187;0.6580290555132471
40;10;21564;465765464;155457554;234928153;0.6617238164725195
41;0;0;465765464;0;0;0.0
41;1;21522;454915528;155770659;235555120;0.661291756256455
41;2;21563;443967808;155649072;235222141;0.6617109738831941
41;3;21544;433221192;155244627;235484541;0.6592561292590328
41;4;21541;422371240;155838636;235185544;0.6626199610295775
41;5;21548;411423632;155655334;234807225;0.6629069186435809
41;6;21530;400753752;155655699;234505317;0.6637619180293468
41;7;21581;390159176;156104502;235382317;0.6631955364769393
41;8;21524;379236072;155420739;234606339;0.6624745932376533
41;9;21588;368388792;155799492;234738181;0.663716023257418
41;10;21559;357441752;155771147;234637116;0.663881101402559
42;0;0;357441752;0;0;0.0
42;1;21526;346420080;155311798;235084310;0.660664244244969
42;2;21554;335373272;155780102;235459756;0.6615996917961641
42;3;21552;324161144;155421831;235314245;0.6604862829277505
42;4;21548;313137384;155327882;235081349;0.6607409846027386
42;5;21543;302352600;155850744;235228360;0.6625508250790848
42;6;21543;291158344;155671909;235556733;0.6608680083876015
42;7;21558;280033896;155418478;235806486;0.659093312641112
42;8;21608;268958224;156240542;236278980;0.6612545136262227
42;9;21541;257875656;155760139;235237330;0.6621403966793876
42;10;21571;247023096;155664958;236399382;0.6584829312286442
43;0;0;247023096;0;0;0.0
43;1;21542;235537240;155326987;235155422;0.660529047890718
43;2;21528;224321224;155591073;234478476;0.6635622836443205
43;3;21555;213180520;155412713;235607904;0.659624360479859
43;4;21569;201719272;155141255;236924213;0.6548138454721806
43;5;21540;190402576;155168708;235622633;0.6585475513296721
43;6;21574;488064128;155392790;236537308;0.6569483322267284
43;7;21564;477960616;155605250;235033802;0.6620547711686169
43;8;21544;468350024;155451403;228717566;0.6796653432382189
43;9;21594;458391752;155393831;236411003;0.6573037169509407
43;10;21552;448533280;155446122;234207335;0.663711587000467
44;0;0;448533280;0;0;0.0
44;1;21520;438494096;155361324;234606544;0.6622207605598589
44;2;21535;428105656;155297370;235839829;0.6584866121150384
44;3;21533;418015696;155454892;234688233;0.6623889490019723
44;4;21555;407828584;155803819;235007872;0.6629727662909947
44;5;21554;397741312;155181633;235966892;0.6576415516800552
44;6;21546;387548920;155348526;234913221;0.6613017578946738
44;7;21542;377464288;155527229;235427283;0.6606168453296893
44;8;21575;367288232;155350943;235397897;0.6599504285291045
44;9;21550;357429776;155258435;235735254;0.6586135606174544
44;10;21555;347011176;155776273;235102088;0.6625899171086902
45;0;0;347011176;0;0;0.0
45;1;21519;336692384;155456720;234726034;0.6622900636577875
45;2;21520;326268504;155452618;234597526;0.6626353681155188
45;3;21548;315952368;155946221;235365731;0.6625697816646043
45;4;21563;305531144;155349579;235844479;0.658694999597595
45;5;21543;295209696;155528933;234731141;0.6625832956693207
45;6;21593;284791072;155692939;235357733;0.6615161397734911
45;7;21539;274472336;155552849;234737386;0.6626675522406985
45;8;21527;264048472;155735466;234946129;0.6628560626338305
45;9;21566;253729288;155614280;234755992;0.6628767115771852
45;10;21535;243311080;155331694;234300418;0.6629595257486908
46;0;0;243311080;0;0;0.0
46;1;21529;233003384;155565495;235168841;0.6615055563419645
46;2;21523;222459344;155404147;234301553;0.6632655439548025
46;3;21519;211622312;155493086;234802905;0.6622281185149732
46;4;21552;201069360;155662738;235257279;0.6616702304033705
46;5;21530;190419288;155495965;234688044;0.6625644934856588
46;6;21564;488978304;155593465;234988875;0.6621311966364365
46;7;21572;480066512;155719613;235088352;0.6623876158696285
46;8;21578;471259552;155633114;235723775;0.6602351162923638
46;9;21552;462318816;155109270;236355415;0.6562543532163204
46;10;21537;453503088;155501121;234844967;0.6621437239487444
47;0;0;453503088;0;0;0.0
