ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
30;4;15695;1660040264;8723094;39009410;0.22361512260759647
30;5;15426;1738822536;8745465;39155711;0.22335094362097013
30;6;15571;1763552864;8732910;39092259;0.22339230894791728
30;7;15416;1816710976;8732249;39198254;0.22277137650059617
30;8;15426;2256055152;8774702;39158988;0.22407887558279085
30;9;15733;1897346928;8833174;39547223;0.22335762994028682
30;10;15461;1514322008;8781737;39240605;0.2237920898518257
31;0;0;1514322008;0;0;0.0
31;1;15526;1570009272;7997315;35696543;0.22403612024839492
31;2;15826;1514139832;8106630;35600061;0.22771393565870576
31;3;15792;1493430208;8111066;35697752;0.2272150358375508
31;4;15499;1401280000;8115309;35583733;0.2280623283678528
31;5;15782;1475417936;8703867;39166159;0.2222292719589889
31;6;15779;1423937488;8643369;39222938;0.22036515979501586
31;7;15688;1524723264;8113860;36015340;0.22528900185309927
31;8;15592;1467876088;8776043;39550903;0.2218923547712678
31;9;15682;1480632960;8853110;39557564;0.22380321498057867
31;10;15747;1444498800;8699173;39316194;0.2212618291587431
32;0;0;1444498800;0;0;0.0
32;1;15407;1285250512;8884146;39116681;0.22711911575524518
32;2;16060;1970441984;8745613;39364701;0.22216891727438753
32;3;15825;1710198904;8803188;39297875;0.22401180725420905
32;4;15562;1349860104;8125033;36032769;0.22549010873963085
32;5;15713;2232313200;8111212;36078785;0.2248194333595214
32;6;15813;2032979312;8701765;39093633;0.22258778047054362
32;7;15333;1555931728;8159658;35795668;0.2279509911646292
32;8;15733;2211039104;8132750;35738467;0.2275629226066132
32;9;15449;1853511480;8070892;35679929;0.22620258016769035
32;10;15661;1613317312;7934618;35622781;0.22273999326442256
33;0;0;1613317312;0;0;0.0
33;1;15456;1698354120;8036572;35723474;0.22496613851161285
33;2;15218;1768538504;7826790;35629755;0.21967004825040196
33;3;15501;2028433216;8161256;35885885;0.22742245314557522
33;4;15347;1565794032;7832294;35408747;0.22119658738559714
33;5;15794;1724047032;8084378;35692553;0.2265004131253934
33;6;15766;2082289904;7979010;35557362;0.22439825541613576
33;7;15540;1627584480;7880771;35722168;0.2206128978509927
33;8;15508;1889523008;7425876;32064468;0.23159205385849532
33;9;15672;2200669504;8234669;35812929;0.22993564698380298
33;10;15170;1615291848;8144631;35616887;0.22867329758493493
34;0;0;1615291848;0;0;0.0
34;1;15647;1567591128;8030620;35903066;0.22367504769648364
34;2;15373;1468840968;8013363;35491722;0.2257811835672555
34;3;15591;1491912464;8541167;38899145;0.2195721011348707
34;4;15607;1384277880;7731459;35219324;0.219523208338695
34;5;15931;2114077880;8095556;35516638;0.22793700237055095
34;6;15814;1324968616;8783376;39281355;0.22360165528913145
34;7;15794;1553882432;8688064;39064061;0.22240555071834442
34;8;15492;1441860368;8031151;35971984;0.22326127466308224
34;9;15426;1463606512;8217311;35850212;0.22921234050164055
34;10;15648;1353168752;8229781;35970250;0.2287941006804234
35;0;0;1353168752;0;0;0.0
35;1;15624;2053904608;8749182;39177340;0.2233225124523513
35;2;15491;1755952560;8675572;38896255;0.2230438894438552
35;3;15592;1303569336;8595053;39355699;0.21839411364539607
35;4;15506;1849760080;8070868;35932929;0.22460924351588482
35;5;15772;1447802816;8054684;35596167;0.2262795317259861
35;6;15676;1481958344;8117104;35621301;0.22787219366299957
35;7;15693;1754700400;7976188;35897862;0.22219117116222686
35;8;15747;1360241672;8157155;35922900;0.22707395561048802
35;9;15693;2098797408;8155082;35926281;0.2269948843299422
35;10;15646;1875568440;7953159;35880182;0.2216588254764148
36;0;0;1875461952;0;0;0.0
36;1;15710;2073403136;8089514;35911042;0.22526536545500406
36;2;16151;1478227808;8573346;39184930;0.21879191821958086
36;3;15831;1779607904;8053101;35388397;0.22756331686908565
36;4;15871;1867564800;8123767;35763441;0.22715283465033467
36;5;15555;1921998112;8080463;35701365;0.2263348474211
36;6;15896;2171444976;8134663;35841828;0.22696004790827076
36;7;15804;1582533232;8032575;35874023;0.22391062747548554
36;8;15779;1838295856;8169132;36149025;0.22598485021380244
36;9;15922;1334361360;8274619;36146833;0.2289168459101244
36;10;15656;1775965272;8060064;36098853;0.22327756507942234
37;0;0;1775965272;0;0;0.0
37;1;15770;1525457872;8019620;35598395;0.22528038132056236
37;2;15623;1370896984;8678017;39503333;0.219678096529222
37;3;16164;1439301328;8902934;38997848;0.2282929560626012
37;4;15758;1415249280;7423966;32568797;0.2279471974356314
37;5;15783;2000596864;8196368;35726922;0.22941713254783044
37;6;15820;1931264224;8109233;35519289;0.22830504856107903
37;7;15503;1750822224;7203953;32246735;0.22340100478389519
37;8;15586;1596827984;7137776;32342740;0.22069175338885944
37;9;15586;1441961032;8106275;35693111;0.2271103519107651
37;10;15645;1303804224;8595922;38941257;0.2207407429092492
38;0;0;1303804224;0;0;0.0
38;1;15496;1792878992;7863910;35630933;0.2207045771156203
38;2;15395;1312602768;8056136;35565373;0.22651628031568796
38;3;15793;1798996864;8179909;35517092;0.23030908611549616
38;4;15718;1290836832;8064050;35654629;0.226171193647815
38;5;15650;1589801664;8145641;35885746;0.2269882030597887
38;6;15575;1676248664;8111257;35613220;0.22775971956481328
38;7;15836;2195696624;7430110;32426106;0.229139755479736
38;8;15715;1629251632;8002184;35481232;0.22553286762985006
38;9;15987;1772618080;7252680;32105447;0.2259018539751214
38;10;15632;1315088904;8163754;35500870;0.22995926578700748
39;0;0;1315088904;0;0;0.0
39;1;16124;1522717240;8958388;39688262;0.22571882840321908
39;2;15761;1320578704;8077782;35842446;0.22536916146850022
39;3;15849;1429526304;8219241;35921223;0.22881294993770118
39;4;15682;1516678240;8060895;35219145;0.22887821382375978
39;5;15921;1489243072;7864944;35663050;0.2205348112402052
39;6;15895;1662782288;8146867;35863790;0.2271613513239956
39;7;15768;1652180288;8098589;35454853;0.22841975963064914
39;8;16000;1653250040;7862388;35729275;0.22005450712336033
39;9;15982;1453703096;7963911;35705074;0.22304703807643697
39;10;15814;1476927416;8191561;36152331;0.22658458731194953
40;0;0;1476927416;0;0;0.0
40;1;15702;1842599216;7985838;35469659;0.22514560966035788
40;2;15683;1341630000;8006370;35920308;0.22289257653358652
40;3;16129;2154841824;7903158;35661013;0.2216189988770089
40;4;15767;1685634448;8091126;35922428;0.22523883964636243
40;5;15612;1323898664;8091154;35978736;0.22488711109806636
40;6;15691;1305505608;7852106;35761855;0.2195665185712542
40;7;15771;1720913840;8212686;36066073;0.22771223249062908
40;8;15394;1400563408;7957614;35570964;0.22371094581524414
40;9;15697;1884257184;8007233;35717985;0.22417930350774268
40;10;15997;1605700768;8057984;35728002;0.22553693318758772
41;0;0;1605700768;0;0;0.0
41;1;15742;1598626800;8041436;35441367;0.22689406985909996
41;2;16039;1565767824;7532005;32379859;0.23261389124640722
41;3;16025;1713830144;7869731;35460096;0.22193202748238472
41;4;15887;2166126896;8109306;36071279;0.2248133757608096
41;5;15598;1572293848;7843748;35700636;0.2197089149896377
41;6;15804;1677253888;8063611;35814589;0.22514877945409342
41;7;15865;1686224512;8039684;35754578;0.22485747139848777
41;8;15762;1534198232;7721928;32373216;0.23852829450123214
41;9;15973;1773386496;7375021;32319099;0.22819389241018137
41;10;15685;1701967648;7461426;32146792;0.23210483957466113
42;0;0;1701967648;0;0;0.0
42;1;15801;1410808288;7150632;32175529;0.22223821090866913
42;2;16077;1813571712;8087722;35387057;0.22855028605515287
42;3;16137;1520924304;8158633;35858058;0.2275257907162736
42;4;15945;1849699344;7366738;32241973;0.2284828537012918
42;5;15706;1839086544;7312191;32460802;0.2252621792893472
42;6;15556;1322987360;8105697;35892340;0.22583361798088394
42;7;15803;1351513152;8095643;36063542;0.22448274770126572
42;8;15839;1404399816;7941810;35656439;0.22273143989504954
42;9;16182;1388881272;8106260;35930443;0.22560979835400305
42;10;15795;1288493176;8073763;36031847;0.2240729707805431
43;0;0;1288493176;0;0;0.0
43;1;15975;1744674592;8118732;35572772;0.2282288262494697
43;2;15953;2065429872;7957043;35782676;0.2223713788202984
43;3;16116;1765409568;8056962;35895958;0.2244531821660812
43;4;15985;1334595408;8078170;35562935;0.22715138668954066
43;5;15836;1562514608;7070848;32195378;0.21962307757343305
43;6;15710;1610346832;7223435;32433627;0.2227143760394112
43;7;16191;1418812320;7906224;35419764;0.2232150389257252
43;8;15781;1582040568;7304610;32199028;0.2268580902504262
43;9;15850;1747908416;7230913;32067628;0.2254894874045564
43;10;16167;1905127448;7173873;32034945;0.22393898288259897
44;0;0;1905127448;0;0;0.0
44;1;16006;1848332016;7256240;32258164;0.2249427462765705
44;2;16024;1379744928;7259724;32326575;0.22457448708995617
44;3;16062;2210904944;7311153;31953497;0.22880603647231476
44;4;16064;1297872464;8042881;35891460;0.22408898941419492
44;5;16011;1330464040;7210353;32441341;0.22225816744135207
44;6;15947;2176962288;7122510;32361485;0.22009218674606557
44;7;16410;2042624240;8052848;35715108;0.22547455267389924
44;8;16431;1987995008;7950438;35403331;0.22456751315292903
44;9;15943;2025612064;7535792;32560789;0.23143763500325498
44;10;15825;1541560424;7426175;32145781;0.23101554135517816
45;0;0;1541560424;0;0;0.0
45;1;16164;1747207296;7179223;32163274;0.22321182227903788
45;2;16038;1753410816;7133247;31858245;0.22390583662094382
45;3;16029;1664408816;7231758;32181886;0.22471517051548812
45;4;15814;1981004544;7319372;32168488;0.22753236024024506
