ThreadPoolSize;RunNr;Runtime;Memory;L3-cacheMisses;L3-cacheReferences;L3-cache-miss-rate
47;5;11825;16870788896;33555;165454;0.20280561364488014
47;6;11539;16774319904;32126;164114;0.19575417088121672
47;7;11633;16677850912;30469;156391;0.19482578920781887
47;8;11542;16581381920;31591;157674;0.20035643162474473
47;9;11588;16484912928;32818;160667;0.20426098701040038
47;10;11542;16388443936;32243;158414;0.20353630360952946
48;0;0;16388443936;0;0;0.0
48;1;11512;16289875744;36456;164867;0.22112369364396756
48;2;11514;16191311648;32462;166465;0.1950079596311537
48;3;11558;16092743456;31211;157944;0.1976080129666211
48;4;11595;15994187552;35307;168488;0.2095520155738094
48;5;11386;15895611168;34345;160771;0.2136268356855403
48;6;11368;15797047072;32118;163255;0.19673516890753728
48;7;11574;15696542440;36997;165136;0.22403957949811065
